candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_score,baseline_score,run_id,run_dir
compaction_c1_learning,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,-0.9783333333333317,-2.615072081543913,0.10116666666666774,True,10723.0,10723.333333333334,36.433,37.41133333333333,-16.311300000000006,-16.412466666666674,20260613-221131_candidate_compaction_c1_learning_trial3_DMAtc_09c58d59,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221131_candidate_compaction_c1_learning_trial3_DMAtc_09c58d59
phase2_b20_learning_seed1,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,0.0,0.0,0.2840000000000025,2.090848855186649,-0.02839999999999776,False,5943.0,5943.0,13.867,13.582999999999998,39.009299999999996,39.037699999999994,20260613-221153_candidate_phase2_b20_learning_seed1_trial1_pcitc_1232c8e5,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221153_candidate_phase2_b20_learning_seed1_trial1_pcitc_1232c8e5
phase2_b20_learning_seed1,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,0.0,0.0,0.3500000000000014,2.576750349701844,-0.035000000000003695,False,5943.0,5943.0,13.933,13.582999999999998,39.00269999999999,39.037699999999994,20260613-221201_candidate_phase2_b20_learning_seed1_trial2_pcitc_2c694350,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221201_candidate_phase2_b20_learning_seed1_trial2_pcitc_2c694350
phase2_b20_learning_seed1,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,0.0,0.0,0.5000000000000018,3.681071928145489,-0.04999999999999716,False,5943.0,5943.0,14.083,13.582999999999998,38.9877,39.037699999999994,20260613-221210_candidate_phase2_b20_learning_seed1_trial3_pcitc_b5160818,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221210_candidate_phase2_b20_learning_seed1_trial3_pcitc_b5160818
phase2_b20_learning_seed1,destc.bench,1,True,False,False,100.0,100.0,0.0,0.6666666666666856,0.19193857965451602,2.5836666666666694,11.274345808666322,-0.265033333333335,False,348.0,347.3333333333333,25.5,22.91633333333333,93.97,94.23503333333333,20260613-221218_candidate_phase2_b20_learning_seed1_trial1_destc_4db767f0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221218_candidate_phase2_b20_learning_seed1_trial1_destc_4db767f0
phase2_b20_learning_seed1,destc.bench,2,True,False,False,100.0,100.0,0.0,0.6666666666666856,0.19193857965451602,2.4506666666666703,10.693973730527006,-0.25173333333333403,False,348.0,347.3333333333333,25.367,22.91633333333333,93.9833,94.23503333333333,20260613-221234_candidate_phase2_b20_learning_seed1_trial2_destc_13ff6f87,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221234_candidate_phase2_b20_learning_seed1_trial2_destc_13ff6f87
phase2_b20_learning_seed1,destc.bench,3,True,False,False,100.0,100.0,0.0,0.6666666666666856,0.19193857965451602,2.433666666666671,10.61979083332123,-0.25003333333333444,False,348.0,347.3333333333333,25.35,22.91633333333333,93.985,94.23503333333333,20260613-221249_candidate_phase2_b20_learning_seed1_trial3_destc_8b8ad33f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221249_candidate_phase2_b20_learning_seed1_trial3_destc_8b8ad33f
phase2_b20_learning_seed1,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,13.655666666666669,36.501416683001594,-1.3622333333333323,False,10723.0,10723.333333333334,51.067,37.41133333333333,-17.774700000000006,-16.412466666666674,20260613-221304_candidate_phase2_b20_learning_seed1_trial1_DMAtc_1ffc6f59,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221304_candidate_phase2_b20_learning_seed1_trial1_DMAtc_1ffc6f59
phase2_b20_learning_seed1,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,13.988666666666667,37.39152128588485,-1.3955333333333328,False,10723.0,10723.333333333334,51.4,37.41133333333333,-17.808000000000007,-16.412466666666674,20260613-221335_candidate_phase2_b20_learning_seed1_trial2_DMAtc_13382987,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221335_candidate_phase2_b20_learning_seed1_trial2_DMAtc_13382987
phase2_b20_learning_seed1,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,12.855666666666671,34.363027246645416,-1.282233333333334,False,10723.0,10723.333333333334,50.267,37.41133333333333,-17.694700000000008,-16.412466666666674,20260613-221406_candidate_phase2_b20_learning_seed1_trial3_DMAtc_af0bd943,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/LLM-Atalanta/results/runs/20260613-221406_candidate_phase2_b20_learning_seed1_trial3_DMAtc_af0bd943
