candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,aborted_delta,redundant_delta,backtracking_delta,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_aborted_faults,baseline_aborted_faults,candidate_redundant_faults,baseline_redundant_faults,candidate_backtrackings,baseline_backtrackings,candidate_score,baseline_score,fault_ordering_mode,adaptive_phase2_enabled,adaptive_phase2_profile_faults,adaptive_phase2_attempted_faults,adaptive_phase2_skipped_faults,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
history_adaptive_phase2_c1,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,23.33333333333303,0.3925086912638729,-2.0386666666666677,-15.920035400994358,3.0,-3.0,-90.0,-0.029466666666671415,False,5968.0,5944.666666666667,10.767,12.805666666666667,4.0,1.0,128.0,131.0,44.0,134.0,39.06929999999999,39.09876666666666,history,True,1,0,4,12.599700149925038,11.599700149925038,17505,True,1,False,1.0,20260616-160454_candidate_history_adaptive_phase2_c1_trial2_pcitc_30cdc152,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160454_candidate_history_adaptive_phase2_c1_trial2_pcitc_30cdc152
history_adaptive_phase2_c1,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,25.33333333333303,0.4261522933722053,-2.1386666666666674,-16.700939688158893,3.0,-3.0,-90.0,-0.039466666666669425,False,5970.0,5944.666666666667,10.667,12.805666666666667,4.0,1.0,128.0,131.0,44.0,134.0,39.05929999999999,39.09876666666666,history,True,1,0,4,12.599700149925038,11.599700149925038,17505,True,1,False,1.0,20260616-160500_candidate_history_adaptive_phase2_c1_trial3_pcitc_15e1d0c0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160500_candidate_history_adaptive_phase2_c1_trial3_pcitc_15e1d0c0
history_adaptive_phase2_c1,destc.bench,1,True,False,False,100.0,100.0,0.0,-7.666666666666686,-2.180094786729863,-1.4333333333333336,-8.037383177570096,0.0,0.0,0.0,0.21999999999999886,True,344.0,351.6666666666667,16.4,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.92,94.7,history,True,0,0,0,768.7890625,767.7890625,74190,True,1,False,1.0,20260616-160507_candidate_history_adaptive_phase2_c1_trial1_destc_04f1c105,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160507_candidate_history_adaptive_phase2_c1_trial1_destc_04f1c105
history_adaptive_phase2_c1,destc.bench,2,True,False,False,100.0,100.0,0.0,-9.666666666666686,-2.7488151658767825,0.41666666666666785,2.336448598130848,0.0,0.0,0.0,0.05499999999999261,True,342.0,351.6666666666667,18.25,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.755,94.7,history,True,0,0,0,768.7890625,767.7890625,74190,True,1,False,1.0,20260616-160516_candidate_history_adaptive_phase2_c1_trial2_destc_53221d61,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160516_candidate_history_adaptive_phase2_c1_trial2_destc_53221d61
history_adaptive_phase2_c1,destc.bench,3,True,False,False,100.0,100.0,0.0,-9.666666666666686,-2.7488151658767825,0.33366666666666944,1.8710280373831933,0.0,0.0,0.0,0.06329999999999814,True,342.0,351.6666666666667,18.167,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,94.7633,94.7,history,True,0,0,0,768.7890625,767.7890625,74190,True,1,False,1.0,20260616-160528_candidate_history_adaptive_phase2_c1_trial3_destc_9950da6d,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160528_candidate_history_adaptive_phase2_c1_trial3_destc_9950da6d
history_adaptive_phase2_c1,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,27.33333333333394,0.2548879425569669,-6.061333333333334,-16.86311240529337,60.0,-60.0,-8005.0,0.3327999999999971,True,10751.0,10723.666666666666,29.883,35.94433333333333,2219.0,2159.0,2011.0,2071.0,16455.0,24460.0,-15.936300000000008,-16.269100000000005,history,True,572,571,1671,6.8033666296707365,5.8033666296707365,14685,True,1,False,1.0,20260616-160539_candidate_history_adaptive_phase2_c1_trial1_DMAtc_0878746e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160539_candidate_history_adaptive_phase2_c1_trial1_DMAtc_0878746e
history_adaptive_phase2_c1,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,27.33333333333394,0.2548879425569669,-6.711333333333332,-18.67146420854469,60.0,-60.0,-8005.0,0.3977999999999966,True,10751.0,10723.666666666666,29.233,35.94433333333333,2219.0,2159.0,2011.0,2071.0,16455.0,24460.0,-15.871300000000009,-16.269100000000005,history,True,572,571,1671,6.8033666296707365,5.8033666296707365,14685,True,1,False,1.0,20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50
history_adaptive_phase2_c1,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,30.33333333333394,0.2828634484473651,-7.9113333333333316,-22.009959845316367,60.0,-60.0,-8005.0,0.48779999999999646,True,10754.0,10723.666666666666,28.033,35.94433333333333,2219.0,2159.0,2011.0,2071.0,16455.0,24460.0,-15.781300000000009,-16.269100000000005,history,True,572,571,1671,6.8033666296707365,5.8033666296707365,14685,True,1,False,1.0,20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80
global_phase2_b10_reference,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,33.33333333333303,0.5607267018055349,-1.0226666666666677,-7.986047843402669,0.0,0.0,11.0,-0.23106666666667053,False,5978.0,5944.666666666667,11.783,12.805666666666667,1.0,1.0,131.0,131.0,145.0,134.0,38.86769999999999,39.09876666666666,default,True,0,0,0,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad
global_phase2_b10_reference,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,21.33333333333303,0.3588650891555405,-0.6386666666666674,-4.987375380690846,0.0,0.0,11.0,-0.14946666666667596,False,5966.0,5944.666666666667,12.167,12.805666666666667,1.0,1.0,131.0,131.0,145.0,134.0,38.94929999999999,39.09876666666666,default,True,0,0,0,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca
