candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,aborted_delta,redundant_delta,backtracking_delta,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_aborted_faults,baseline_aborted_faults,candidate_redundant_faults,baseline_redundant_faults,candidate_backtrackings,baseline_backtrackings,candidate_score,baseline_score,fault_ordering_mode,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
history_ordering,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,2.33333333333303,0.0392508691263827,-2.5386666666666677,-19.82455683681704,3.0,-3.0,-83.0,0.2305333333333337,True,5947.0,5944.666666666667,10.267,12.805666666666667,4.0,1.0,128.0,131.0,51.0,134.0,39.329299999999996,39.09876666666666,history,12.555776892430279,11.555776892430279,17505,True,1,True,1.0,20260616-114353_candidate_history_ordering_trial1_pcitc_24def5a5,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114353_candidate_history_ordering_trial1_pcitc_24def5a5
history_ordering,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,1.3333333333330302,0.022429068072216497,-2.405666666666667,-18.7859541348882,3.0,-3.0,-83.0,0.22723333333333073,True,5946.0,5944.666666666667,10.4,12.805666666666667,4.0,1.0,128.0,131.0,51.0,134.0,39.32599999999999,39.09876666666666,history,12.555776892430279,11.555776892430279,17505,True,1,True,1.0,20260616-114400_candidate_history_ordering_trial2_pcitc_8b6a3dbe,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114400_candidate_history_ordering_trial2_pcitc_8b6a3dbe
history_ordering,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,3.33333333333303,0.05607267018054889,-2.672666666666668,-20.870968581617525,3.0,-3.0,-83.0,0.23393333333332578,True,5948.0,5944.666666666667,10.133,12.805666666666667,4.0,1.0,128.0,131.0,51.0,134.0,39.33269999999999,39.09876666666666,history,12.555776892430279,11.555776892430279,17505,True,1,True,1.0,20260616-114406_candidate_history_ordering_trial3_pcitc_92278795,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114406_candidate_history_ordering_trial3_pcitc_92278795
history_ordering,destc.bench,1,True,False,False,100.0,100.0,0.0,17.333333333333314,4.92890995260663,-5.850333333333332,-32.80560747663551,0.0,0.0,0.0,0.4116999999999962,True,369.0,351.6666666666667,11.983,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,95.1117,94.7,history,739.8872180451128,738.8872180451128,74190,True,1,True,1.0,20260616-114412_candidate_history_ordering_trial1_destc_ef68ff34,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114412_candidate_history_ordering_trial1_destc_ef68ff34
history_ordering,destc.bench,2,True,False,False,100.0,100.0,0.0,21.333333333333314,6.066350710900468,-5.916333333333332,-33.17570093457944,0.0,0.0,0.0,0.37829999999999586,True,373.0,351.6666666666667,11.917,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,95.0783,94.7,history,739.8872180451128,738.8872180451128,74190,True,1,True,1.0,20260616-114419_candidate_history_ordering_trial2_destc_4d551d09,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114419_candidate_history_ordering_trial2_destc_4d551d09
history_ordering,destc.bench,3,True,False,False,100.0,100.0,0.0,18.333333333333314,5.213270142180089,-6.000333333333332,-33.64672897196262,0.0,0.0,0.0,0.41669999999999163,True,370.0,351.6666666666667,11.833,17.833333333333332,0.0,0.0,0.0,0.0,1.0,1.0,95.1167,94.7,history,739.8872180451128,738.8872180451128,74190,True,1,True,1.0,20260616-114427_candidate_history_ordering_trial3_destc_dffedd18,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114427_candidate_history_ordering_trial3_destc_dffedd18
history_ordering,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,33.33333333333394,0.31083895433776326,-11.844333333333331,-32.95187929483553,83.0,-83.0,-19864.0,0.8510999999999953,True,10757.0,10723.666666666666,24.1,35.94433333333333,2242.0,2159.0,1988.0,2071.0,4596.0,24460.0,-15.41800000000001,-16.269100000000005,history,6.723765996343693,5.723765996343693,14685,True,1,True,1.0,20260616-114434_candidate_history_ordering_trial1_DMAtc_3cba8f50,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114434_candidate_history_ordering_trial1_DMAtc_3cba8f50
history_ordering,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,35.33333333333394,0.32948929159802876,-11.994333333333334,-33.36919124943199,83.0,-83.0,-19864.0,0.8460999999999999,True,10759.0,10723.666666666666,23.95,35.94433333333333,2242.0,2159.0,1988.0,2071.0,4596.0,24460.0,-15.423000000000005,-16.269100000000005,history,6.723765996343693,5.723765996343693,14685,True,1,True,1.0,20260616-114449_candidate_history_ordering_trial2_DMAtc_109b54f5,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114449_candidate_history_ordering_trial2_DMAtc_109b54f5
history_ordering,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,34.33333333333394,0.32016412296789604,-11.877333333333333,-33.04368792484675,83.0,-83.0,-19864.0,0.8444000000000038,True,10758.0,10723.666666666666,24.067,35.94433333333333,2242.0,2159.0,1988.0,2071.0,4596.0,24460.0,-15.424700000000001,-16.269100000000005,history,6.723765996343693,5.723765996343693,14685,True,1,True,1.0,20260616-114503_candidate_history_ordering_trial3_DMAtc_28c5af1c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114503_candidate_history_ordering_trial3_DMAtc_28c5af1c
history_ordering_c1,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-2.66666666666697,-0.04485813614444829,-1.988666666666667,-15.529583257412085,3.0,-3.0,-83.0,0.22553333333333114,True,5942.0,5944.666666666667,10.817,12.805666666666667,4.0,1.0,128.0,131.0,51.0,134.0,39.324299999999994,39.09876666666666,history,12.555776892430279,11.555776892430279,17505,True,1,False,1.0,20260616-114518_candidate_history_ordering_c1_trial1_pcitc_7abe6aa7,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-114518_candidate_history_ordering_c1_trial1_pcitc_7abe6aa7
