candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,aborted_delta,redundant_delta,backtracking_delta,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_aborted_faults,baseline_aborted_faults,candidate_redundant_faults,baseline_redundant_faults,candidate_backtrackings,baseline_backtrackings,candidate_score,baseline_score,fault_ordering_mode,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
history_ordering,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,8.0,0.13461214874642438,-3.3999999999999986,-25.031289111389228,0.0,0.0,-72.0,0.259999999999998,True,5951.0,5943.0,10.183,13.582999999999998,1.0,1.0,131.0,131.0,62.0,134.0,39.29769999999999,39.037699999999994,history,12.553692946058092,11.553692946058092,17505,True,1,True,1.0,20260615-221356_candidate_history_ordering_trial1_pcitc_2ad2fcde,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221356_candidate_history_ordering_trial1_pcitc_2ad2fcde
history_ordering,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,8.0,0.13461214874642438,-3.4159999999999986,-25.149083413089883,0.0,0.0,-72.0,0.2616000000000014,True,5951.0,5943.0,10.167,13.582999999999998,1.0,1.0,131.0,131.0,62.0,134.0,39.299299999999995,39.037699999999994,history,12.553692946058092,11.553692946058092,17505,True,1,True,1.0,20260615-221402_candidate_history_ordering_trial2_pcitc_306953ec,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221402_candidate_history_ordering_trial2_pcitc_306953ec
history_ordering,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,6.0,0.10095911155981827,-3.4659999999999975,-25.51719060590442,0.0,0.0,-72.0,0.28659999999999997,True,5949.0,5943.0,10.117,13.582999999999998,1.0,1.0,131.0,131.0,62.0,134.0,39.324299999999994,39.037699999999994,history,12.553692946058092,11.553692946058092,17505,True,1,True,1.0,20260615-221408_candidate_history_ordering_trial3_pcitc_79a82883,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221408_candidate_history_ordering_trial3_pcitc_79a82883
history_ordering,destc.bench,1,True,False,False,100.0,100.0,0.0,19.666666666666686,5.662188099808067,-11.633333333333331,-50.76437475454188,0.0,0.0,0.0,0.9666666666666686,True,367.0,347.3333333333333,11.283,22.91633333333333,0.0,0.0,0.0,0.0,1.0,1.0,95.2017,94.23503333333333,history,760.8634020618557,759.8634020618557,74190,True,1,True,1.0,20260615-221414_candidate_history_ordering_trial1_destc_e8891ce8,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221414_candidate_history_ordering_trial1_destc_e8891ce8
history_ordering,destc.bench,2,True,False,False,100.0,100.0,0.0,21.666666666666686,6.238003838771599,-11.91633333333333,-51.99930180802629,0.0,0.0,0.0,0.9749666666666741,True,369.0,347.3333333333333,11.0,22.91633333333333,0.0,0.0,0.0,0.0,1.0,1.0,95.21000000000001,94.23503333333333,history,760.8634020618557,759.8634020618557,74190,True,1,True,1.0,20260615-221421_candidate_history_ordering_trial2_destc_4f681e0c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221421_candidate_history_ordering_trial2_destc_4f681e0c
history_ordering,destc.bench,3,True,False,False,100.0,100.0,0.0,15.666666666666686,4.510556621881004,-12.066333333333331,-52.65385678337139,0.0,0.0,0.0,1.049966666666677,True,363.0,347.3333333333333,10.85,22.91633333333333,0.0,0.0,0.0,0.0,1.0,1.0,95.28500000000001,94.23503333333333,history,760.8634020618557,759.8634020618557,74190,True,1,True,1.0,20260615-221428_candidate_history_ordering_trial3_destc_698aeda4,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221428_candidate_history_ordering_trial3_destc_698aeda4
history_ordering,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,58.66666666666606,0.5470935654336281,-13.478333333333332,-36.027407024609296,0.0,0.0,-17396.0,0.7611666666666643,True,10782.0,10723.333333333334,23.933,37.41133333333333,2159.0,2159.0,2071.0,2071.0,7064.0,24460.0,-15.65130000000001,-16.412466666666674,history,6.717012145009588,5.717012145009588,14685,True,1,True,1.0,20260615-221434_candidate_history_ordering_trial1_DMAtc_a9651320,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221434_candidate_history_ordering_trial1_DMAtc_a9651320
history_ordering,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,51.66666666666606,0.48181535592166047,-13.61133333333333,-36.38291426840351,0.0,0.0,-17396.0,0.8444666666666709,True,10775.0,10723.333333333334,23.8,37.41133333333333,2159.0,2159.0,2071.0,2071.0,7064.0,24460.0,-15.568000000000003,-16.412466666666674,history,6.717012145009588,5.717012145009588,14685,True,1,True,1.0,20260615-221449_candidate_history_ordering_trial2_DMAtc_3ce98837,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221449_candidate_history_ordering_trial2_DMAtc_3ce98837
history_ordering,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,55.66666666666606,0.5191171899284992,-13.54433333333333,-36.20382415310868,0.0,0.0,-17396.0,0.7977666666666643,True,10779.0,10723.333333333334,23.867,37.41133333333333,2159.0,2159.0,2071.0,2071.0,7064.0,24460.0,-15.61470000000001,-16.412466666666674,history,6.717012145009588,5.717012145009588,14685,True,1,True,1.0,20260615-221503_candidate_history_ordering_trial3_DMAtc_a547ae73,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221503_candidate_history_ordering_trial3_DMAtc_a547ae73
history_ordering_c1,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,3.0,0.05047955577990913,-2.7499999999999982,-20.245895604800108,0.0,0.0,-72.0,0.24499999999999744,True,5946.0,5943.0,10.833,13.582999999999998,1.0,1.0,131.0,131.0,62.0,134.0,39.28269999999999,39.037699999999994,history,12.553692946058092,11.553692946058092,17505,True,1,False,1.0,20260615-221518_candidate_history_ordering_c1_trial1_pcitc_1208db1c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221518_candidate_history_ordering_c1_trial1_pcitc_1208db1c
history_ordering_c1,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,5.0,0.08413259296651522,-2.9659999999999975,-21.836118677758947,0.0,0.0,-72.0,0.2465999999999937,True,5948.0,5943.0,10.617,13.582999999999998,1.0,1.0,131.0,131.0,62.0,134.0,39.28429999999999,39.037699999999994,history,12.553692946058092,11.553692946058092,17505,True,1,False,1.0,20260615-221524_candidate_history_ordering_c1_trial2_pcitc_c7bf8f92,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221524_candidate_history_ordering_c1_trial2_pcitc_c7bf8f92
history_ordering_c1,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,2.0,0.033653037186606095,-2.382999999999999,-17.543988809541332,0.0,0.0,-72.0,0.21829999999999927,True,5945.0,5943.0,11.2,13.582999999999998,1.0,1.0,131.0,131.0,62.0,134.0,39.25599999999999,39.037699999999994,history,12.553692946058092,11.553692946058092,17505,True,1,False,1.0,20260615-221531_candidate_history_ordering_c1_trial3_pcitc_5147f75f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221531_candidate_history_ordering_c1_trial3_pcitc_5147f75f
history_ordering_c1,destc.bench,1,True,False,False,100.0,100.0,0.0,4.666666666666686,1.3435700575815794,-8.11633333333333,-35.41724243261719,0.0,0.0,0.0,0.7649666666666661,True,352.0,347.3333333333333,14.8,22.91633333333333,0.0,0.0,0.0,0.0,1.0,1.0,95.0,94.23503333333333,history,760.8634020618557,759.8634020618557,74190,True,1,False,1.0,20260615-221537_candidate_history_ordering_c1_trial1_destc_93cbd34a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221537_candidate_history_ordering_c1_trial1_destc_93cbd34a
history_ordering_c1,destc.bench,2,True,False,False,100.0,100.0,0.0,-0.3333333333333144,-0.09596928982724984,-7.133333333333331,-31.127725494189,0.0,0.0,0.0,0.7166666666666686,True,347.0,347.3333333333333,15.783,22.91633333333333,0.0,0.0,0.0,0.0,1.0,1.0,94.9517,94.23503333333333,history,760.8634020618557,759.8634020618557,74190,True,1,False,1.0,20260615-221546_candidate_history_ordering_c1_trial2_destc_13d8b607,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-221546_candidate_history_ordering_c1_trial2_destc_13d8b607
